time	L1	L2	L3	L4
2018-02-09 14:00:00	74	59	47	62
2018-02-09 14:30:00	74	59	47	62
2018-02-09 14:30:00	74	59	47	62
2018-02-09 14:30:00	74	59	47	62
2018-02-09 14:30:00	74	59	47	62
2018-02-09 15:00:00	74	59	47	62
2018-02-09 15:00:00	74	59	47	62
2018-02-09 15:00:00	74	59	47	62
2018-02-09 15:00:00	74	59	47	62
2018-02-09 15:30:00	74	59	47	62
2018-02-09 15:30:00	74	59	47	62
2018-02-09 15:30:00	74	59	47	62
2018-02-09 15:30:00	74	59	47	62
2018-02-09 16:00:00	74	58	46	62
2018-02-09 16:00:00	74	58	46	62
2018-02-09 16:00:00	74	58	46	62
2018-02-09 16:00:00	74	58	46	62
2018-02-09 16:30:00	74	58	46	62
2018-02-09 16:30:00	74	58	46	62
2018-02-09 16:30:00	74	58	46	62
2018-02-09 16:30:00	74	58	46	62
2018-02-09 17:00:00	73	58	46	62
2018-02-09 17:00:00	73	58	46	62
2018-02-09 17:00:00	73	58	46	62
2018-02-09 17:00:00	73	58	46	62
2018-02-09 17:30:00	73	58	46	62
2018-02-09 17:30:00	73	58	46	62
2018-02-09 17:30:00	73	58	46	62
2018-02-09 17:30:00	73	58	46	62
2018-02-09 18:00:00	73	58	46	62
2018-02-09 18:00:00	73	58	46	62
2018-02-09 18:00:00	73	58	46	62
2018-02-09 18:00:00	73	58	46	62
2018-02-09 18:30:00	73	58	46	62
2018-02-09 18:30:00	73	58	46	62
2018-02-09 18:30:00	73	58	46	62
2018-02-09 18:30:00	73	58	46	62
2018-02-09 19:00:00	73	58	46	63
2018-02-09 19:00:00	73	58	46	63
2018-02-09 19:00:00	73	58	46	63
2018-02-09 19:00:00	73	58	46	63
2018-02-09 19:30:00	73	58	45	62
2018-02-09 19:30:00	73	58	45	62
2018-02-09 19:30:00	73	58	45	62
2018-02-09 19:30:00	73	58	45	62
2018-02-09 20:00:00	73	58	45	62
2018-02-09 20:00:00	73	58	45	62
2018-02-09 20:00:00	73	58	45	62
2018-02-09 20:00:00	73	58	45	62
2018-02-09 20:30:00	73	58	45	62
2018-02-09 20:30:00	73	58	45	62
2018-02-09 20:30:00	73	58	45	62
2018-02-09 20:30:00	73	58	45	62
2018-02-09 21:00:00	73	58	45	62
2018-02-09 21:00:00	73	58	45	62
2018-02-09 21:00:00	73	58	45	62
2018-02-09 21:00:00	73	58	45	62
2018-02-09 21:30:00	73	58	45	62
2018-02-09 21:30:00	73	58	45	62
2018-02-09 21:30:00	73	58	45	62
2018-02-09 21:30:00	73	58	45	62
2018-02-09 22:00:00	73	58	45	61
2018-02-09 22:00:00	73	58	45	61
2018-02-09 22:00:00	73	58	45	61
2018-02-09 22:00:00	73	58	45	61
2018-02-09 22:30:00	73	58	45	61
2018-02-09 22:30:00	73	58	45	61
2018-02-09 22:30:00	73	58	45	61
2018-02-09 22:30:00	73	58	45	61
2018-02-09 23:00:00	73	58	45	61
2018-02-09 23:00:00	73	58	45	61
2018-02-09 23:00:00	73	58	45	61
2018-02-09 23:00:00	73	58	45	61
2018-02-09 23:30:00	73	58	45	61
2018-02-09 23:30:00	73	58	45	61
2018-02-09 23:30:00	73	58	45	61
2018-02-09 23:30:00	73	58	45	61
2018-02-10 00:00:00	73	58	45	61
2018-02-10 00:00:00	73	58	45	61
2018-02-10 00:00:00	73	58	45	61
2018-02-10 00:00:00	73	58	45	61
2018-02-10 00:30:00	73	58	45	61
2018-02-10 00:30:00	73	58	45	61
2018-02-10 00:30:00	73	58	45	61
2018-02-10 00:30:00	73	58	45	61
2018-02-10 01:00:00	73	58	45	61
2018-02-10 01:00:00	73	58	45	61
2018-02-10 01:00:00	73	58	45	61
2018-02-10 01:00:00	73	58	45	61
2018-02-10 01:30:00	73	58	45	61
2018-02-10 01:30:00	73	58	45	61
2018-02-10 01:30:00	73	58	45	61
2018-02-10 01:30:00	73	58	45	61
2018-02-10 02:00:00	73	58	45	61
2018-02-10 02:00:00	73	58	45	61
2018-02-10 02:00:00	73	58	45	61
2018-02-10 02:00:00	73	58	45	61
2018-02-10 02:30:00	73	57	45	61
2018-02-10 02:30:00	73	57	45	61
2018-02-10 02:30:00	73	57	45	61
2018-02-10 02:30:00	73	57	45	61
2018-02-10 03:00:00	73	57	45	61
2018-02-10 03:00:00	73	57	45	61
2018-02-10 03:00:00	73	57	45	61
2018-02-10 03:00:00	73	57	45	61
2018-02-10 03:30:00	73	57	45	61
2018-02-10 03:30:00	73	57	45	61
2018-02-10 03:30:00	73	57	45	61
2018-02-10 03:30:00	73	57	45	61
2018-02-10 04:00:00	73	57	45	61
2018-02-10 04:00:00	73	57	45	61
2018-02-10 04:00:00	73	57	45	61
2018-02-10 04:00:00	73	57	45	61
2018-02-10 04:30:00	73	57	45	61
2018-02-10 04:30:00	73	57	45	61
2018-02-10 04:30:00	73	57	45	61
2018-02-10 04:30:00	73	57	45	61
2018-02-10 05:00:00	73	57	45	61
2018-02-10 05:00:00	73	57	45	61
2018-02-10 05:00:00	73	57	45	61
2018-02-10 05:00:00	73	57	45	61
2018-02-10 05:30:00	73	57	45	61
2018-02-10 05:30:00	73	57	45	61
2018-02-10 05:30:00	73	57	45	61
2018-02-10 05:30:00	73	57	45	61
2018-02-10 06:00:00	73	57	45	61
2018-02-10 06:00:00	73	57	45	61
2018-02-10 06:00:00	73	57	45	61
2018-02-10 06:00:00	73	57	45	61
2018-02-10 06:30:00	73	57	45	61
2018-02-10 06:30:00	73	57	45	61
2018-02-10 06:30:00	73	57	45	61
2018-02-10 06:30:00	73	57	45	61
2018-02-10 07:00:00	73	57	45	61
2018-02-10 07:00:00	73	57	45	61
2018-02-10 07:00:00	73	57	45	61
2018-02-10 07:00:00	73	57	45	61
2018-02-10 07:30:00	73	57	45	61
2018-02-10 07:30:00	73	57	45	61
2018-02-10 07:30:00	73	57	45	61
2018-02-10 07:30:00	73	57	45	61
2018-02-10 09:30:00	73	57	45	61
2018-02-10 09:30:00	73	57	45	61
2018-02-10 09:30:00	73	57	45	61
2018-02-10 09:30:00	73	57	45	61
2018-02-10 10:00:00	73	57	45	61
2018-02-10 10:00:00	73	57	45	61
2018-02-10 10:00:00	73	57	45	61
2018-02-10 10:00:00	73	57	45	61
2018-02-10 10:30:00	73	57	45	61
2018-02-10 10:30:00	73	57	45	61
2018-02-10 10:30:00	73	57	45	61
2018-02-10 10:30:00	73	57	45	61
2018-02-10 11:00:00	73	57	45	61
2018-02-10 11:00:00	73	57	45	61
2018-02-10 11:00:00	73	57	45	61
2018-02-10 11:00:00	73	57	45	61
2018-02-10 11:30:00	72	57	45	61
2018-02-10 11:30:00	72	57	45	61
2018-02-10 11:30:00	72	57	45	61
2018-02-10 11:30:00	72	57	45	61
2018-02-10 12:00:00	72	57	45	61
2018-02-10 12:00:00	72	57	45	61
2018-02-10 12:00:00	72	57	45	61
2018-02-10 12:00:00	72	57	45	61
2018-02-10 12:30:00	72	57	45	61
2018-02-10 12:30:00	72	57	45	61
2018-02-10 12:30:00	72	57	45	61
2018-02-10 12:30:00	72	57	45	61
2018-02-10 13:00:00	72	56	45	61
2018-02-10 13:00:00	72	56	45	61
2018-02-10 13:00:00	72	56	45	61
2018-02-10 13:00:00	72	56	45	61
2018-02-10 18:00:00	72	56	44	60
2018-02-10 18:00:00	72	56	44	60
2018-02-10 18:00:00	72	56	44	60
2018-02-10 18:00:00	72	56	44	60
2018-02-10 18:30:00	72	56	44	60
2018-02-10 18:30:00	72	56	44	60
2018-02-10 18:30:00	72	56	44	60
2018-02-10 18:30:00	72	56	44	60
2018-02-10 19:00:00	72	56	44	60
2018-02-10 19:00:00	72	56	44	60
2018-02-10 19:00:00	72	56	44	60
2018-02-10 19:00:00	72	56	44	60
2018-02-10 19:30:00	72	56	44	60
2018-02-10 19:30:00	72	56	44	60
2018-02-10 19:30:00	72	56	44	60
2018-02-10 19:30:00	72	56	44	60
2018-02-10 20:00:00	72	56	43	60
2018-02-10 20:00:00	72	56	43	60
2018-02-10 20:00:00	72	56	43	60
2018-02-10 20:00:00	72	56	43	60
2018-02-10 20:30:00	72	56	43	60
2018-02-10 20:30:00	72	56	43	60
2018-02-10 20:30:00	72	56	43	60
2018-02-10 20:30:00	72	56	43	60
2018-02-10 21:00:00	72	56	43	60
2018-02-10 21:00:00	72	56	43	60
2018-02-10 21:00:00	72	56	43	60
2018-02-10 21:00:00	72	56	43	60
2018-02-10 21:30:00	72	56	43	60
2018-02-10 21:30:00	72	56	43	60
2018-02-10 21:30:00	72	56	43	60
2018-02-10 21:30:00	72	56	43	60
2018-02-10 22:00:00	72	56	43	60
2018-02-10 22:00:00	72	56	43	60
2018-02-10 22:00:00	72	56	43	60
2018-02-10 22:00:00	72	56	43	60
2018-02-10 22:30:00	72	56	43	60
2018-02-10 22:30:00	72	56	43	60
2018-02-10 22:30:00	72	56	43	60
2018-02-10 22:30:00	72	56	43	60
2018-02-10 23:00:00	72	56	43	60
2018-02-10 23:00:00	72	56	43	60
2018-02-10 23:00:00	72	56	43	60
2018-02-10 23:00:00	72	56	43	60
2018-02-10 23:30:00	72	56	43	60
2018-02-10 23:30:00	72	56	43	60
2018-02-10 23:30:00	72	56	43	60
2018-02-10 23:30:00	72	56	43	60
2018-02-11 00:00:00	72	56	43	60
2018-02-11 00:00:00	72	56	43	60
2018-02-11 00:00:00	72	56	43	60
2018-02-11 00:00:00	72	56	43	60
2018-02-11 00:30:00	72	56	43	60
2018-02-11 00:30:00	72	56	43	60
2018-02-11 00:30:00	72	56	43	60
2018-02-11 00:30:00	72	56	43	60
2018-02-11 01:00:00	72	56	43	60
2018-02-11 01:00:00	72	56	43	60
2018-02-11 01:00:00	72	56	43	60
2018-02-11 01:00:00	72	56	43	60
2018-02-11 01:30:00	72	56	43	60
2018-02-11 01:30:00	72	56	43	60
2018-02-11 01:30:00	72	56	43	60
2018-02-11 01:30:00	72	56	43	60
2018-02-11 02:00:00	72	56	43	60
2018-02-11 02:00:00	72	56	43	60
2018-02-11 02:00:00	72	56	43	60
2018-02-11 02:00:00	72	56	43	60
2018-02-11 02:30:00	72	56	43	60
2018-02-11 02:30:00	72	56	43	60
2018-02-11 02:30:00	72	56	43	60
2018-02-11 02:30:00	72	56	43	60
2018-02-11 03:00:00	72	56	43	60
2018-02-11 03:00:00	72	56	43	60
2018-02-11 03:00:00	72	56	43	60
2018-02-11 03:00:00	72	56	43	60
2018-02-11 03:30:00	72	56	43	60
2018-02-11 03:30:00	72	56	43	60
2018-02-11 03:30:00	72	56	43	60
2018-02-11 03:30:00	72	56	43	60
2018-02-11 04:00:00	72	56	43	60
2018-02-11 04:00:00	72	56	43	60
2018-02-11 04:00:00	72	56	43	60
2018-02-11 04:00:00	72	56	43	60
2018-02-11 04:30:00	72	56	43	60
2018-02-11 04:30:00	72	56	43	60
2018-02-11 04:30:00	72	56	43	60
2018-02-11 04:30:00	72	56	43	60
2018-02-11 05:00:00	72	56	43	60
2018-02-11 05:00:00	72	56	43	60
2018-02-11 05:00:00	72	56	43	60
2018-02-11 05:00:00	72	56	43	60
2018-02-11 05:30:00	72	56	43	60
2018-02-11 05:30:00	72	56	43	60
2018-02-11 05:30:00	72	56	43	60
2018-02-11 05:30:00	72	56	43	60
2018-02-11 06:00:00	71	55	43	60
2018-02-11 06:00:00	71	55	43	60
2018-02-11 06:00:00	71	55	43	60
2018-02-11 06:00:00	71	55	43	60
2018-02-11 06:30:00	71	55	43	60
2018-02-11 06:30:00	71	55	43	60
2018-02-11 06:30:00	71	55	43	60
2018-02-11 06:30:00	71	55	43	60
2018-02-11 07:00:00	71	55	43	60
2018-02-11 07:00:00	71	55	43	60
2018-02-11 07:00:00	71	55	43	60
2018-02-11 07:00:00	71	55	43	60
2018-02-11 07:30:00	71	55	43	60
2018-02-11 07:30:00	71	55	43	60
2018-02-11 07:30:00	71	55	43	60
2018-02-11 07:30:00	71	55	43	60
2018-02-11 09:30:00	71	55	43	60
2018-02-11 09:30:00	71	55	43	60
2018-02-11 09:30:00	71	55	43	60
2018-02-11 09:30:00	71	55	43	60
2018-02-11 10:00:00	71	55	43	60
2018-02-11 10:00:00	71	55	43	60
2018-02-11 10:00:00	71	55	43	60
2018-02-11 10:00:00	71	55	43	60
2018-02-11 10:30:00	71	55	43	60
2018-02-11 10:30:00	71	55	43	60
2018-02-11 10:30:00	71	55	43	60
2018-02-11 10:30:00	71	55	43	60
2018-02-11 11:00:00	71	55	43	60
2018-02-11 11:00:00	71	55	43	60
2018-02-11 11:00:00	71	55	43	60
2018-02-11 11:00:00	71	55	43	60
2018-02-11 11:30:00	71	55	43	60
2018-02-11 11:30:00	71	55	43	60
2018-02-11 11:30:00	71	55	43	60
2018-02-11 11:30:00	71	55	43	60
2018-02-11 12:00:00	71	55	43	60
2018-02-11 12:00:00	71	55	43	60
2018-02-11 12:00:00	71	55	43	60
2018-02-11 12:00:00	71	55	43	60
2018-02-11 12:30:00	71	55	43	60
2018-02-11 12:30:00	71	55	43	60
2018-02-11 12:30:00	71	55	43	60
2018-02-11 12:30:00	71	55	43	60
2018-02-11 13:00:00	71	55	43	60
2018-02-11 13:00:00	71	55	43	60
2018-02-11 13:00:00	71	55	43	60
2018-02-11 13:00:00	71	55	43	60
2018-02-11 13:30:00	71	55	43	60
2018-02-11 13:30:00	71	55	43	60
2018-02-11 13:30:00	71	55	43	60
2018-02-11 13:30:00	71	55	43	60
2018-02-11 14:00:00	71	55	43	60
2018-02-11 14:00:00	71	55	43	60
2018-02-11 14:00:00	71	55	43	60
2018-02-11 14:00:00	71	55	43	60
2018-02-11 14:30:00	71	55	43	60
2018-02-11 14:30:00	71	55	43	60
2018-02-11 14:30:00	71	55	43	60
2018-02-11 14:30:00	71	55	43	60
2018-02-11 15:00:00	71	55	43	59
2018-02-11 15:00:00	71	55	43	59
2018-02-11 15:00:00	71	55	43	59
2018-02-11 15:00:00	71	55	43	59
2018-02-11 15:30:00	71	55	43	59
2018-02-11 15:30:00	71	55	43	59
2018-02-11 15:30:00	71	55	43	59
2018-02-11 15:30:00	71	55	43	59
2018-02-11 16:00:00	70	54	43	58
2018-02-11 16:00:00	70	54	43	58
2018-02-11 16:00:00	70	54	43	58
2018-02-11 16:00:00	70	54	43	58
2018-02-11 16:30:00	70	54	43	58
2018-02-11 16:30:00	70	54	43	58
2018-02-11 16:30:00	70	54	43	58
2018-02-11 16:30:00	70	54	43	58
2018-02-11 17:00:00	70	54	43	58
2018-02-11 17:00:00	70	54	43	58
2018-02-11 17:00:00	70	54	43	58
2018-02-11 17:00:00	70	54	43	58
2018-02-11 17:30:00	70	54	43	58
2018-02-11 17:30:00	70	54	43	58
2018-02-11 17:30:00	70	54	43	58
2018-02-11 17:30:00	70	54	43	58
2018-02-11 18:00:00	70	53	43	58
2018-02-11 18:00:00	70	53	43	58
2018-02-11 18:00:00	70	53	43	58
2018-02-11 18:00:00	70	53	43	58
2018-02-11 18:30:00	70	53	43	58
2018-02-11 18:30:00	70	53	43	58
2018-02-11 18:30:00	70	53	43	58
2018-02-11 18:30:00	70	53	43	58
2018-02-11 19:00:00	70	53	43	58
2018-02-11 19:00:00	70	53	43	58
2018-02-11 19:00:00	70	53	43	58
2018-02-11 19:00:00	70	53	43	58
2018-02-11 22:00:00	70	52	43	58
2018-02-11 22:00:00	70	52	43	58
2018-02-11 22:00:00	70	52	43	58
2018-02-11 22:00:00	70	52	43	58
2018-02-11 22:30:00	70	52	43	58
2018-02-11 22:30:00	70	52	43	58
2018-02-11 22:30:00	70	52	43	58
2018-02-11 22:30:00	70	52	43	58
2018-02-11 23:00:00	70	52	43	58
2018-02-11 23:00:00	70	52	43	58
2018-02-11 23:00:00	70	52	43	58
2018-02-11 23:00:00	70	52	43	58
2018-02-11 23:30:00	70	52	43	58
2018-02-11 23:30:00	70	52	43	58
2018-02-11 23:30:00	70	52	43	58
2018-02-11 23:30:00	70	52	43	58
2018-02-12 00:00:00	70	52	43	58
2018-02-12 00:00:00	70	52	43	58
2018-02-12 00:00:00	70	52	43	58
2018-02-12 00:00:00	70	52	43	58
2018-02-12 00:30:00	69	52	43	58
2018-02-12 00:30:00	69	52	43	58
2018-02-12 00:30:00	69	52	43	58
2018-02-12 00:30:00	69	52	43	58
2018-02-12 01:00:00	69	52	43	58
2018-02-12 01:00:00	69	52	43	58
2018-02-12 01:00:00	69	52	43	58
2018-02-12 01:00:00	69	52	43	58
2018-02-12 01:30:00	69	52	43	58
2018-02-12 01:30:00	69	52	43	58
2018-02-12 01:30:00	69	52	43	58
2018-02-12 01:30:00	69	52	43	58
2018-02-12 02:00:00	69	52	43	58
2018-02-12 02:00:00	69	52	43	58
2018-02-12 02:00:00	69	52	43	58
2018-02-12 02:00:00	69	52	43	58
2018-02-12 02:30:00	69	52	43	58
2018-02-12 02:30:00	69	52	43	58
2018-02-12 02:30:00	69	52	43	58
2018-02-12 02:30:00	69	52	43	58
2018-02-12 03:00:00	69	52	43	58
2018-02-12 03:00:00	69	52	43	58
2018-02-12 03:00:00	69	52	43	58
2018-02-12 03:00:00	69	52	43	58
2018-02-12 03:30:00	69	52	43	58
2018-02-12 03:30:00	69	52	43	58
2018-02-12 03:30:00	69	52	43	58
2018-02-12 03:30:00	69	52	43	58
2018-02-12 04:00:00	69	52	43	58
2018-02-12 04:00:00	69	52	43	58
2018-02-12 04:00:00	69	52	43	58
2018-02-12 04:00:00	69	52	43	58
2018-02-12 04:30:00	69	52	43	58
2018-02-12 04:30:00	69	52	43	58
2018-02-12 04:30:00	69	52	43	58
2018-02-12 04:30:00	69	52	43	58
2018-02-12 05:00:00	69	52	43	58
2018-02-12 05:00:00	69	52	43	58
2018-02-12 05:00:00	69	52	43	58
2018-02-12 05:00:00	69	52	43	58
2018-02-12 05:30:00	69	52	43	58
2018-02-12 05:30:00	69	52	43	58
2018-02-12 05:30:00	69	52	43	58
2018-02-12 05:30:00	69	52	43	58
2018-02-12 06:00:00	69	52	43	58
2018-02-12 06:00:00	69	52	43	58
2018-02-12 06:00:00	69	52	43	58
2018-02-12 06:00:00	69	52	43	58
2018-02-12 06:30:00	69	52	43	58
2018-02-12 06:30:00	69	52	43	58
2018-02-12 06:30:00	69	52	43	58
2018-02-12 06:30:00	69	52	43	58
2018-02-12 07:00:00	69	52	43	58
2018-02-12 07:00:00	69	52	43	58
2018-02-12 07:00:00	69	52	43	58
2018-02-12 07:00:00	69	52	43	58
2018-02-12 07:30:00	69	52	43	58
2018-02-12 07:30:00	69	52	43	58
2018-02-12 07:30:00	69	52	43	58
2018-02-12 07:30:00	69	52	43	58
2018-02-12 09:30:00	69	52	43	58
2018-02-12 09:30:00	69	52	43	58
2018-02-12 09:30:00	69	52	43	58
2018-02-12 09:30:00	69	52	43	58
2018-02-12 10:00:00	68	52	43	58
2018-02-12 10:00:00	68	52	43	58
2018-02-12 10:00:00	68	52	43	58
2018-02-12 10:00:00	68	52	43	58
2018-02-12 10:30:00	68	52	43	58
2018-02-12 10:30:00	68	52	43	58
2018-02-12 10:30:00	68	52	43	58
2018-02-12 10:30:00	68	52	43	58
2018-02-12 11:00:00	68	52	43	57
2018-02-12 11:00:00	68	52	43	57
2018-02-12 11:00:00	68	52	43	57
2018-02-12 11:00:00	68	52	43	57
2018-02-12 11:30:00	68	52	43	57
2018-02-12 11:30:00	68	52	43	57
2018-02-12 11:30:00	68	52	43	57
2018-02-12 11:30:00	68	52	43	57
2018-02-12 12:00:00	68	52	43	57
2018-02-12 12:00:00	68	52	43	57
2018-02-12 12:00:00	68	52	43	57
2018-02-12 12:00:00	68	52	43	57
2018-02-12 12:30:00	62	46	38	57
2018-02-12 12:30:00	62	46	38	57
2018-02-12 12:30:00	62	46	38	57
2018-02-12 12:30:00	62	46	38	57
2018-02-12 13:00:00	61	46	38	57
2018-02-12 13:00:00	61	46	38	57
2018-02-12 13:00:00	61	46	38	57
2018-02-12 13:00:00	61	46	38	57
2018-02-12 13:30:00	60	46	38	57
2018-02-12 13:30:00	60	46	38	57
2018-02-12 13:30:00	60	46	38	57
2018-02-12 13:30:00	60	46	38	57
2018-02-12 14:00:00	60	46	38	56
2018-02-12 14:00:00	60	46	38	56
2018-02-12 14:00:00	60	46	38	56
2018-02-12 14:00:00	60	46	38	56
2018-02-12 14:30:00	60	46	38	56
2018-02-12 14:30:00	60	46	38	56
2018-02-12 14:30:00	60	46	38	56
2018-02-12 14:30:00	60	46	38	56
2018-02-12 15:00:00	60	47	37	57
2018-02-12 15:00:00	60	47	37	57
2018-02-12 15:00:00	60	47	37	57
2018-02-12 15:00:00	60	47	37	57
2018-02-12 15:30:00	60	46	37	56
2018-02-12 15:30:00	60	46	37	56
2018-02-12 15:30:00	60	46	37	56
2018-02-12 15:30:00	60	46	37	56
2018-02-12 16:00:00	60	47	37	56
2018-02-12 16:00:00	60	47	37	56
2018-02-12 16:00:00	60	47	37	56
2018-02-12 16:00:00	60	47	37	56
2018-02-12 16:30:00	60	46	37	56
2018-02-12 16:30:00	60	46	37	56
2018-02-12 16:30:00	60	46	37	56
2018-02-12 16:30:00	60	46	37	56
2018-02-12 17:00:00	60	46	36	55
2018-02-12 17:00:00	60	46	36	55
2018-02-12 17:00:00	60	46	36	55
2018-02-12 17:00:00	60	46	36	55
2018-02-12 17:30:00	60	46	36	55
2018-02-12 17:30:00	60	46	36	55
2018-02-12 17:30:00	60	46	36	55
2018-02-12 17:30:00	60	46	36	55
2018-02-12 18:00:00	60	46	35	55
2018-02-12 18:00:00	60	46	35	55
2018-02-12 18:00:00	60	46	35	55
2018-02-12 18:00:00	60	46	35	55
2018-02-12 18:30:00	60	46	35	55
2018-02-12 18:30:00	60	46	35	55
2018-02-12 18:30:00	60	46	35	55
2018-02-12 18:30:00	60	46	35	55
2018-02-12 19:00:00	60	46	35	55
2018-02-12 19:00:00	60	46	35	55
2018-02-12 19:00:00	60	46	35	55
2018-02-12 19:00:00	60	46	35	55
2018-02-12 19:30:00	60	46	35	55
2018-02-12 19:30:00	60	46	35	55
2018-02-12 19:30:00	60	46	35	55
2018-02-12 19:30:00	60	46	35	55
2018-02-12 20:00:00	60	46	35	55
2018-02-12 20:00:00	60	46	35	55
2018-02-12 20:00:00	60	46	35	55
2018-02-12 20:00:00	60	46	35	55
2018-02-12 20:30:00	59	46	35	55
2018-02-12 20:30:00	59	46	35	55
2018-02-12 20:30:00	59	46	35	55
2018-02-12 20:30:00	59	46	35	55
2018-02-12 21:00:00	59	46	35	55
2018-02-12 21:00:00	59	46	35	55
2018-02-12 21:00:00	59	46	35	55
2018-02-12 21:00:00	59	46	35	55
2018-02-12 21:30:00	59	46	35	55
2018-02-12 21:30:00	59	46	35	55
2018-02-12 21:30:00	59	46	35	55
2018-02-12 21:30:00	59	46	35	55
2018-02-12 22:00:00	59	46	35	55
2018-02-12 22:00:00	59	46	35	55
2018-02-12 22:00:00	59	46	35	55
2018-02-12 22:00:00	59	46	35	55
2018-02-12 22:30:00	59	46	35	54
2018-02-12 22:30:00	59	46	35	54
2018-02-12 22:30:00	59	46	35	54
2018-02-12 22:30:00	59	46	35	54
2018-02-12 23:00:00	57	46	35	54
2018-02-12 23:00:00	57	46	35	54
2018-02-12 23:00:00	57	46	35	54
2018-02-12 23:00:00	57	46	35	54
2018-02-12 23:30:00	57	46	34	54
2018-02-12 23:30:00	57	46	34	54
2018-02-12 23:30:00	57	46	34	54
2018-02-12 23:30:00	57	46	34	54
2018-02-13 00:00:00	57	46	34	53
2018-02-13 00:00:00	57	46	34	53
2018-02-13 00:00:00	57	46	34	53
2018-02-13 00:00:00	57	46	34	53
2018-02-13 00:30:00	57	45	34	53
2018-02-13 00:30:00	57	45	34	53
2018-02-13 00:30:00	57	45	34	53
2018-02-13 00:30:00	57	45	34	53
2018-02-13 01:00:00	57	45	34	53
2018-02-13 01:00:00	57	45	34	53
2018-02-13 01:00:00	57	45	34	53
2018-02-13 01:00:00	57	45	34	53
2018-02-13 01:30:00	57	45	34	53
2018-02-13 01:30:00	57	45	34	53
2018-02-13 01:30:00	57	45	34	53
2018-02-13 01:30:00	57	45	34	53
2018-02-13 02:00:00	57	45	34	53
2018-02-13 02:00:00	57	45	34	53
2018-02-13 02:00:00	57	45	34	53
2018-02-13 02:00:00	57	45	34	53
2018-02-13 02:30:00	57	45	34	53
2018-02-13 02:30:00	57	45	34	53
2018-02-13 02:30:00	57	45	34	53
2018-02-13 02:30:00	57	45	34	53
2018-02-13 03:00:00	57	45	34	53
2018-02-13 03:00:00	57	45	34	53
2018-02-13 03:00:00	57	45	34	53
2018-02-13 03:00:00	57	45	34	53
2018-02-13 03:30:00	57	45	34	53
2018-02-13 03:30:00	57	45	34	53
2018-02-13 03:30:00	57	45	34	53
2018-02-13 03:30:00	57	45	34	53
2018-02-13 04:00:00	57	45	34	53
2018-02-13 04:00:00	57	45	34	53
2018-02-13 04:00:00	57	45	34	53
2018-02-13 04:00:00	57	45	34	53
2018-02-13 04:30:00	57	45	34	53
2018-02-13 04:30:00	57	45	34	53
2018-02-13 04:30:00	57	45	34	53
2018-02-13 04:30:00	57	45	34	53
2018-02-13 05:00:00	57	45	34	53
2018-02-13 05:00:00	57	45	34	53
2018-02-13 05:00:00	57	45	34	53
2018-02-13 05:00:00	57	45	34	53
2018-02-13 05:30:00	57	45	34	53
2018-02-13 05:30:00	57	45	34	53
2018-02-13 05:30:00	57	45	34	53
2018-02-13 05:30:00	57	45	34	53
2018-02-13 06:00:00	57	45	34	53
2018-02-13 06:00:00	57	45	34	53
2018-02-13 06:00:00	57	45	34	53
2018-02-13 06:00:00	57	45	34	53
2018-02-13 06:30:00	57	45	34	53
2018-02-13 06:30:00	57	45	34	53
2018-02-13 06:30:00	57	45	34	53
2018-02-13 06:30:00	57	45	34	53
2018-02-13 07:00:00	57	45	34	53
2018-02-13 07:00:00	57	45	34	53
2018-02-13 07:00:00	57	45	34	53
2018-02-13 07:00:00	57	45	34	53
2018-02-13 07:30:00	57	45	34	53
2018-02-13 07:30:00	57	45	34	53
2018-02-13 07:30:00	57	45	34	53
2018-02-13 07:30:00	57	45	34	53
2018-02-13 09:30:00	57	45	34	53
2018-02-13 09:30:00	57	45	34	53
2018-02-13 09:30:00	57	45	34	53
2018-02-13 09:30:00	57	45	34	53
2018-02-13 10:00:00	56	45	34	53
2018-02-13 10:00:00	56	45	34	53
2018-02-13 10:00:00	56	45	34	53
2018-02-13 10:00:00	56	45	34	53
2018-02-13 10:30:00	56	45	34	53
2018-02-13 10:30:00	56	45	34	53
2018-02-13 10:30:00	56	45	34	53
2018-02-13 10:30:00	56	45	34	53
2018-02-13 11:00:00	56	43	34	53
2018-02-13 11:00:00	56	43	34	53
2018-02-13 11:00:00	56	43	34	53
2018-02-13 11:00:00	56	43	34	53
2018-02-13 11:30:00	56	43	34	53
2018-02-13 11:30:00	56	43	34	53
2018-02-13 11:30:00	56	43	34	53
2018-02-13 11:30:00	56	43	34	53
2018-02-13 12:00:00	56	43	34	53
2018-02-13 12:00:00	56	43	34	53
2018-02-13 12:00:00	56	43	34	53
2018-02-13 12:00:00	56	43	34	53
2018-02-13 12:30:00	56	43	35	52
2018-02-13 12:30:00	56	43	35	52
2018-02-13 12:30:00	56	43	35	52
2018-02-13 12:30:00	56	43	35	52
2018-02-13 13:00:00	56	43	34	52
2018-02-13 13:00:00	56	43	34	52
2018-02-13 13:00:00	56	43	34	52
2018-02-13 13:00:00	56	43	34	52
2018-02-13 13:30:00	55	43	31	51
2018-02-13 13:30:00	55	43	31	51
2018-02-13 13:30:00	55	43	31	51
2018-02-13 13:30:00	55	43	31	51
2018-02-13 14:00:00	53	42	31	51
2018-02-13 14:00:00	53	42	31	51
2018-02-13 14:00:00	53	42	31	51
2018-02-13 14:00:00	53	42	31	51
2018-02-13 14:30:00	53	41	31	51
